lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,4/9/2025,09:04:24,0,6.081,11.86,95.5,0.36,-0.67,NA,NA,NA,93.4,0.04,61,NA,0,0,0,732.8
MHK,4/9/2025,09:04:49,0.25,6.062,12.1,97.4,0.61,-0.47,NA,NA,NA,92.5,0.04,60,NA,0,0,0,732.9
MHK,4/9/2025,09:05:17,0.5,6.056,12.2,98.1,0.38,-0.53,NA,NA,NA,92.2,0.04,60,NA,0,0,0,732.8
MHK,4/9/2025,09:05:29,0.75,6.059,12.21,98.3,0.36,-0.52,NA,NA,NA,92.2,0.04,60,NA,0,0,0,732.8
MHK,4/9/2025,09:06:29,1,6.033,12.22,98.3,0.52,-0.43,NA,NA,NA,92.4,0.04,60,NA,0,0,0,733
MHK,4/9/2025,09:06:57,1.25,6.035,12.21,98.2,0.5,-0.38,NA,NA,NA,92.4,0.04,60,NA,41.76786,-74.15572,392.3,732.9
MHK,4/9/2025,09:07:47,1.5,6.033,12.17,97.9,0.46,-0.39,NA,NA,NA,92.6,0.04,60,NA,41.7679,-74.15585,397.5,733
MHK,4/9/2025,09:08:12,1.75,6.016,12.15,97.7,0.53,-0.37,NA,NA,NA,92.7,0.04,60,NA,41.76786,-74.15565,386.9,733
MHK,4/9/2025,09:08:37,2,6.006,12.14,97.6,0.64,-0.33,NA,NA,NA,92.7,0.04,60,NA,41.76776,-74.15585,386.9,733
MHK,4/9/2025,09:09:03,2.25,5.979,12.13,97.4,0.83,-0.31,NA,NA,NA,92.7,0.04,60,NA,0,0,0,732.9
MHK,4/9/2025,09:09:34,2.5,5.974,12.11,97.2,0.81,-0.31,NA,NA,NA,92.9,0.04,60,NA,41.7677,-74.15578,386.1,733
MHK,4/9/2025,09:09:54,2.75,5.975,12.1,97.2,0.71,-0.31,NA,NA,NA,92.9,0.04,60,NA,41.76781,-74.15563,386.1,732.9
MHK,4/9/2025,09:10:29,3,5.969,12.09,97.1,0.76,-0.28,NA,NA,NA,93,0.04,60,NA,41.76782,-74.15559,396.3,733
MHK,4/9/2025,09:10:59,3.25,5.968,12.08,97,0.68,-0.31,NA,NA,NA,93,0.04,60,NA,41.76785,-74.15559,391.9,733
MHK,4/9/2025,09:11:35,3.5,5.963,12.06,96.8,0.75,-0.32,NA,NA,NA,93.1,0.04,61,NA,41.76788,-74.15556,373.4,733
MHK,4/9/2025,09:11:57,3.75,5.964,12.05,96.7,0.89,-0.28,NA,NA,NA,93.1,0.04,61,NA,41.76788,-74.15556,377.8,732.9
MHK,4/9/2025,09:12:21,4,5.958,12.04,96.6,0.78,-0.29,NA,NA,NA,93.2,0.04,61,NA,41.7679,-74.15554,385.8,732.9
MHK,4/9/2025,09:13:04,4.25,5.958,12.02,96.5,0.88,-0.27,NA,NA,NA,93.3,0.04,61,NA,41.76783,-74.15564,357.6,733
MHK,4/9/2025,09:13:32,4.5,5.961,12.01,96.4,0.78,-0.32,NA,NA,NA,93.3,0.04,61,NA,41.76786,-74.15557,369.3,732.9
MHK,4/9/2025,09:13:55,4.75,5.967,12,96.4,0.78,-0.34,NA,NA,NA,93.3,0.04,61,NA,41.76781,-74.15559,369.3,732.9
MHK,4/9/2025,09:14:20,5,5.962,12,96.3,0.75,-0.32,NA,NA,NA,93.5,0.04,61,NA,41.76778,-74.15565,368.8,733
MHK,4/9/2025,09:14:49,5.25,5.969,11.99,96.3,0.74,-0.29,NA,NA,NA,93.5,0.04,61,NA,41.76783,-74.15557,368.3,732.9
MHK,4/9/2025,09:15:15,5.5,5.966,11.98,96.2,0.7,-0.34,NA,NA,NA,93.5,0.04,61,NA,41.7678,-74.15562,366.8,733
MHK,4/9/2025,09:15:44,5.75,5.962,11.98,96.1,0.71,-0.31,NA,NA,NA,93.6,0.04,61,NA,41.76781,-74.1556,366.9,733
MHK,4/9/2025,09:16:14,6,5.952,11.97,96.1,0.84,-0.26,NA,NA,NA,93.7,0.04,61,NA,41.76781,-74.15558,373.9,733
MHK,4/9/2025,09:16:38,6.25,5.954,11.96,96,0.79,-0.28,NA,NA,NA,93.6,0.04,61,NA,41.7678,-74.15556,378.4,733
MHK,4/9/2025,09:17:08,6.5,5.954,11.96,96,0.8,-0.29,NA,NA,NA,93.7,0.04,61,NA,41.7679,-74.15555,391.1,733
MHK,4/9/2025,09:17:34,6.75,5.951,11.95,95.9,0.92,-0.26,NA,NA,NA,93.8,0.04,61,NA,41.76786,-74.15554,410.7,733
MHK,4/9/2025,09:18:02,7,5.949,11.95,95.9,0.8,-0.32,NA,NA,NA,93.8,0.04,61,NA,41.76781,-74.15553,405.3,733
MHK,4/9/2025,09:18:31,7.25,5.948,11.94,95.8,1.02,-0.24,NA,NA,NA,93.9,0.04,61,NA,41.76777,-74.15556,401.1,733
MHK,4/9/2025,09:19:01,7.5,5.943,11.94,95.8,0.98,-0.2,NA,NA,NA,93.9,0.04,61,NA,41.76779,-74.15558,385.6,732.9
MHK,4/9/2025,09:19:29,7.75,5.937,11.93,95.7,1.06,-0.27,NA,NA,NA,94,0.04,61,NA,41.76785,-74.15557,391.7,732.9
MHK,4/9/2025,09:19:58,8,5.936,11.93,95.7,0.9,-0.28,NA,NA,NA,94,0.04,61,NA,41.76784,-74.15559,390.8,733
MHK,4/9/2025,09:20:25,8.25,5.931,11.93,95.7,0.98,-0.25,NA,NA,NA,94.1,0.04,61,NA,41.7678,-74.15559,389.2,732.9
MHK,4/9/2025,09:20:50,8.5,5.93,11.92,95.6,1.06,-0.22,NA,NA,NA,94.1,0.04,61,NA,41.7678,-74.15559,384.3,733
MHK,4/9/2025,09:21:15,8.75,5.931,11.92,95.6,0.93,-0.26,NA,NA,NA,94.1,0.04,61,NA,41.76779,-74.15556,390.9,733
MHK,4/9/2025,09:21:45,9,5.927,11.92,95.6,1.13,-0.21,NA,NA,NA,94.2,0.04,61,NA,41.7678,-74.15556,390.3,732.8
MHK,4/9/2025,09:22:13,9.25,5.924,11.91,95.5,0.97,-0.27,NA,NA,NA,94.2,0.04,61,NA,41.76781,-74.15558,387.5,733
MHK,4/9/2025,09:22:42,9.5,5.924,11.91,95.5,0.86,-0.22,NA,NA,NA,94.2,0.04,61,NA,41.76796,-74.15552,390.7,733
MHK,4/9/2025,09:23:25,9.75,5.927,11.91,95.5,1.15,-0.11,NA,NA,NA,94.2,0.04,61,NA,41.76789,-74.15557,392.4,733
MHK,4/9/2025,09:24:00,10,5.928,11.91,95.5,1.54,-0.12,NA,NA,NA,94.2,0.04,61,NA,41.76787,-74.15559,389.2,733
