lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,3/26/2025,11:13:31,6,4.477,11.49,88.8,0.99,-0.11,NA,NA,NA,94.8,0.04,62,NA,41.76787,-74.15564,386.5,727.2
MHK,3/26/2025,11:13:58,6.25,4.482,11.46,88.6,1.07,-0.09,NA,NA,NA,94.9,0.04,62,NA,41.76784,-74.15561,383.5,727.2
MHK,3/26/2025,11:14:22,6.5,4.482,11.44,88.4,1.22,-0.09,NA,NA,NA,94.9,0.04,62,NA,41.76788,-74.15559,388.8,727.2
MHK,3/26/2025,11:14:48,6.75,4.484,11.43,88.3,1.37,-0.05,NA,NA,NA,95,0.04,62,NA,41.76787,-74.1556,393.2,727.1
MHK,3/26/2025,11:15:17,7,4.484,11.42,88.2,1.09,0.02,NA,NA,NA,95,0.04,62,NA,41.76785,-74.15562,389.3,727.2
MHK,3/26/2025,11:15:43,7.25,4.481,11.41,88.1,1.05,-0.06,NA,NA,NA,95,0.04,62,NA,41.76786,-74.15561,388.8,727.2
MHK,3/26/2025,11:16:08,7.5,4.484,11.4,88.1,1.2,-0.1,NA,NA,NA,95,0.04,62,NA,41.76785,-74.15562,390,727.1
MHK,3/26/2025,11:16:51,7.75,4.457,11.39,87.9,1.07,-0.11,NA,NA,NA,95.1,0.04,62,NA,41.76787,-74.15569,363.8,727.1
MHK,3/26/2025,11:17:19,8,4.46,11.37,87.8,1.06,-0.09,NA,NA,NA,95.1,0.04,62,NA,41.76785,-74.15569,387.5,727.1
MHK,3/26/2025,11:17:48,8.25,4.462,11.36,87.8,1.34,-0.07,NA,NA,NA,95.1,0.04,62,NA,41.76784,-74.15566,398.2,727.2
MHK,3/26/2025,11:18:13,8.5,4.463,11.36,87.7,1.17,-0.06,NA,NA,NA,95.1,0.04,62,NA,41.76787,-74.15564,395,727.1
MHK,3/26/2025,11:18:42,8.75,4.457,11.35,87.7,1.19,0.02,NA,NA,NA,95.2,0.04,62,NA,41.76784,-74.1556,398.9,727
MHK,3/26/2025,11:19:20,9,4.454,11.34,87.6,1.56,0.18,NA,NA,NA,95.1,0.04,62,NA,41.76789,-74.15553,381.5,727
MHK,3/26/2025,11:19:48,9.25,4.446,11.34,87.6,0.93,-0.11,NA,NA,NA,95.2,0.04,62,NA,41.76788,-74.15553,380.9,727
MHK,3/26/2025,11:20:10,9.5,4.439,11.33,87.5,0.98,-0.15,NA,NA,NA,95.2,0.04,62,NA,41.76785,-74.15559,381.3,727.1
MHK,3/26/2025,11:20:44,9.75,4.444,11.33,87.4,0.7,0.05,NA,NA,NA,95.2,0.04,62,NA,41.76785,-74.15558,382.6,727.2
MHK,3/26/2025,11:21:13,10,4.442,11.32,87.4,1.36,-0.07,NA,NA,NA,95.3,0.04,62,NA,41.76783,-74.15555,385,727.1
MHK,3/26/2025,11:21:38,10.25,4.431,11.32,87.4,1.06,-0.11,NA,NA,NA,95.2,0.04,62,NA,41.76786,-74.15559,382.3,727.2
MHK,3/26/2025,11:22:06,10.5,4.41,11.31,87.2,1.1,-0.09,NA,NA,NA,95.3,0.04,62,NA,41.76785,-74.15559,383,727.2
MHK,3/26/2025,11:22:33,10.75,4.391,11.28,86.9,0.87,-0.15,NA,NA,NA,95.4,0.04,62,NA,41.76785,-74.15558,384.5,727.1
MHK,3/26/2025,11:23:03,11,4.389,11.25,86.7,1.02,-0.13,NA,NA,NA,95.5,0.04,62,NA,41.76785,-74.15559,386.3,727.2
MHK,3/26/2025,11:23:24,11.25,4.393,11.24,86.7,1.23,-0.06,NA,NA,NA,95.4,0.04,62,NA,41.76785,-74.15561,387,727.2
MHK,3/26/2025,11:23:44,11.5,4.404,11.24,86.7,1.34,-0.1,NA,NA,NA,95.4,0.04,62,NA,41.76785,-74.15556,389.1,727.3
MHK,3/26/2025,11:24:06,11.75,4.402,11.24,86.7,0.98,-0.14,NA,NA,NA,95.4,0.04,62,NA,41.76786,-74.15558,384.3,727.1
MHK,3/26/2025,11:24:27,12,4.398,11.23,86.6,0.93,-0.15,NA,NA,NA,95.5,0.04,62,NA,41.76785,-74.15556,386.2,727.1
