lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,2/4/2025,11:45:41,0,0.536,12.94,89.9,0.58,-0.19,NA,NA,NA,95.8,0.04,62,NA,41.76797,-74.15553,362.4,726.7
MHK,2/4/2025,11:46:14,0.25,0.829,13.16,92.1,0.64,0,NA,NA,NA,97.2,0.04,63,NA,41.76795,-74.15555,352.8,726.8
MHK,2/4/2025,11:46:50,0.5,1.974,13.03,94.2,1.28,0.18,NA,NA,NA,92.8,0.04,60,NA,41.76789,-74.15544,371.2,726.8
MHK,2/4/2025,11:47:11,0.75,2.022,12.98,93.9,1.31,0.24,NA,NA,NA,93.1,0.04,61,NA,41.76793,-74.15556,373.1,726.7
MHK,2/4/2025,11:47:34,1,2.033,12.94,93.7,0.98,0.2,NA,NA,NA,93.3,0.04,61,NA,41.76789,-74.15553,380,726.8
MHK,2/4/2025,11:47:54,1.25,2.036,12.92,93.5,1.16,0.3,NA,NA,NA,93.3,0.04,61,NA,41.76787,-74.15559,384.1,726.7
MHK,2/4/2025,11:48:13,1.5,2.041,12.9,93.4,1.94,0.38,NA,NA,NA,93.5,0.04,61,NA,41.76785,-74.15565,387,726.8
MHK,2/4/2025,11:48:36,1.75,2.042,12.88,93.3,1.08,0.26,NA,NA,NA,93.6,0.04,61,NA,41.76785,-74.1556,384.3,726.9
MHK,2/4/2025,11:49:19,2,2.038,12.85,93,0.99,0.22,NA,NA,NA,93.8,0.04,61,NA,41.76789,-74.15554,378.9,726.9
MHK,2/4/2025,11:49:39,2.25,2.041,12.83,92.9,1.11,0.26,NA,NA,NA,93.9,0.04,61,NA,41.76795,-74.15553,384,726.9
MHK,2/4/2025,11:50:04,2.5,2.046,12.81,92.8,0.92,0.28,NA,NA,NA,94,0.04,61,NA,41.76789,-74.15565,384.1,726.8
MHK,2/4/2025,11:50:28,2.75,2.041,12.8,92.7,0.74,0.19,NA,NA,NA,96.5,0.04,63,NA,41.76789,-74.1557,386.5,726.8
MHK,2/4/2025,11:50:49,3,2.044,12.8,92.7,1.1,0.25,NA,NA,NA,96.5,0.04,63,NA,41.76792,-74.15564,390.1,726.7
MHK,2/4/2025,11:51:09,3.25,2.045,12.79,92.6,1.05,0.18,NA,NA,NA,96.6,0.04,63,NA,41.76791,-74.15562,394.3,726.8
MHK,2/4/2025,11:51:32,3.5,2.044,12.79,92.6,1.64,0.37,NA,NA,NA,96.7,0.04,63,NA,41.76788,-74.15565,391.7,726.8
MHK,2/4/2025,11:51:52,3.75,2.046,12.78,92.5,1.06,0.28,NA,NA,NA,96.7,0.04,63,NA,41.76778,-74.15549,389.8,726.8
MHK,2/4/2025,11:52:12,4,2.05,12.77,92.5,0.39,0.45,NA,NA,NA,96.7,0.04,63,NA,41.76775,-74.15547,390.9,726.9
MHK,2/4/2025,11:52:35,4.25,2.048,12.75,92.4,1.22,0.3,NA,NA,NA,96.7,0.04,63,NA,41.76786,-74.15551,387,726.8
MHK,2/4/2025,11:52:56,4.5,2.05,12.74,92.2,1.13,0.32,NA,NA,NA,96.7,0.04,63,NA,41.76784,-74.15555,386.5,726.8
MHK,2/4/2025,11:53:18,4.75,2.051,12.71,92,0.67,0.33,NA,NA,NA,96.7,0.04,63,NA,41.76782,-74.15556,385.8,726.8
MHK,2/4/2025,11:53:39,5,2.049,12.69,91.9,0.87,0.22,NA,NA,NA,96.7,0.04,63,NA,41.76787,-74.15562,386.1,726.7
MHK,2/4/2025,11:54:00,5.25,2.052,12.67,91.7,2.41,0.29,NA,NA,NA,96.8,0.04,63,NA,41.76778,-74.15553,389.3,726.8
MHK,2/4/2025,11:54:24,5.5,2.055,12.64,91.5,1.08,0.39,NA,NA,NA,96.8,0.04,63,NA,41.76782,-74.15572,392.1,726.8
MHK,2/4/2025,11:54:47,5.75,2.054,12.61,91.4,1.36,0.4,NA,NA,NA,96.8,0.04,63,NA,41.76785,-74.15565,388.4,726.8
MHK,2/4/2025,11:55:06,6,2.057,12.58,91.1,1.24,0.31,NA,NA,NA,97,0.05,63,NA,41.76784,-74.15564,379.3,726.7
MHK,2/4/2025,11:55:31,6.25,2.06,12.55,90.9,1.19,0.31,NA,NA,NA,97.2,0.05,63,NA,41.7679,-74.15554,376.1,726.7
MHK,2/4/2025,11:55:40,6.5,2.07,12.54,90.9,1.01,0.24,NA,NA,NA,97.2,0.05,63,NA,41.76793,-74.15551,374.9,726.7
MHK,2/4/2025,11:55:52,6.75,2.09,12.51,90.7,0.82,0.27,NA,NA,NA,97.3,0.05,63,NA,41.76792,-74.15559,378.1,726.8
MHK,2/4/2025,11:56:13,7,2.115,12.46,90.4,1,0.34,NA,NA,NA,97.2,0.05,63,NA,41.76786,-74.15553,382.9,726.7
MHK,2/4/2025,11:56:33,7.25,2.157,12.4,90,0.89,0.18,NA,NA,NA,97.1,0.05,63,NA,41.76793,-74.1555,380.9,726.8
