lakeID,Date,Time,Depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,turbidity_Fnu,pH,orp_MV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
MHK,6/18/2024,12:02:08,0,23.835,8.57,101.4,0.1,-0.09,NA,7.83,NA,84.8,0.04,55,NA,41.76784,-74.15556,383.9,735.1
MHK,6/18/2024,12:02:47,0.25,23.804,8.62,102,0.08,-0.1,NA,7.79,NA,84.7,0.04,55,NA,41.76786,-74.15557,382.1,735
MHK,6/18/2024,12:03:14,0.5,23.644,8.63,101.9,0.09,-0.2,NA,7.77,NA,84.8,0.04,55,NA,41.76787,-74.15557,381.3,735.1
MHK,6/18/2024,12:03:56,0.75,23.49,8.68,102.2,0.1,-0.18,NA,7.78,NA,84.7,0.04,55,NA,41.76794,-74.15562,378.4,735.1
MHK,6/18/2024,12:04:36,1,23.426,8.69,102.2,0.09,-0.17,NA,7.77,NA,84.6,0.04,55,NA,41.7679,-74.15556,379.8,735
MHK,6/18/2024,12:05:11,1.25,23.412,8.69,102.1,0.1,-0.19,NA,7.77,NA,84.6,0.04,55,NA,41.76791,-74.15554,381.2,734.9
MHK,6/18/2024,12:05:49,1.5,23.342,8.68,101.9,0.12,-0.2,NA,7.77,NA,84.6,0.04,55,NA,41.76789,-74.15555,382.1,734.9
MHK,6/18/2024,12:06:19,1.75,23.06,8.69,101.5,0.14,-0.19,NA,7.77,NA,84.7,0.04,55,NA,41.76789,-74.15552,386.2,735.1
MHK,6/18/2024,12:06:52,2,22.416,8.56,98.7,0.18,-0.12,NA,7.74,NA,85.1,0.04,55,NA,41.7679,-74.15551,385.5,734.9
MHK,6/18/2024,12:07:27,2.25,21.916,8.76,100,0.15,-0.18,NA,7.75,NA,85,0.04,55,NA,41.76793,-74.15551,379.8,735
MHK,6/18/2024,12:08:12,2.5,21.742,8.82,100.3,0.14,-0.16,NA,7.76,NA,84.4,0.04,55,NA,41.76788,-74.15555,383.3,734.9
MHK,6/18/2024,12:09:01,2.75,21.542,8.84,100.2,0.14,-0.14,NA,7.76,NA,84.4,0.04,55,NA,41.76786,-74.15556,382.4,735
MHK,6/18/2024,12:09:32,3,21.335,8.83,99.7,0.17,-0.12,NA,7.76,NA,84.5,0.04,55,NA,41.76791,-74.15558,379.3,734.9
MHK,6/18/2024,12:10:13,3.25,21.254,8.83,99.6,0.18,-0.13,NA,7.75,NA,84.4,0.04,55,NA,41.76792,-74.15556,378.7,735
MHK,6/18/2024,12:10:56,3.5,20.959,8.79,98.6,0.2,-0.11,NA,7.72,NA,84.4,0.04,55,NA,41.76791,-74.15557,376.3,734.9
