Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,pH,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
2/4/2025,11:45:41,Mohonk,0.536,12.94,89.9,0.58,-0.19,NA,95.8,0.04,62,726.7,MHK,0,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:46:14,Mohonk,0.829,13.16,92.1,0.64,0,NA,97.2,0.04,63,726.8,MHK,0.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:46:50,Mohonk,1.974,13.03,94.2,1.28,0.18,NA,92.8,0.04,60,726.8,MHK,0.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:47:11,Mohonk,2.022,12.98,93.9,1.31,0.24,NA,93.1,0.04,61,726.7,MHK,0.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:47:34,Mohonk,2.033,12.94,93.7,0.98,0.2,NA,93.3,0.04,61,726.8,MHK,1,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:47:54,Mohonk,2.036,12.92,93.5,1.16,0.3,NA,93.3,0.04,61,726.7,MHK,1.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:48:13,Mohonk,2.041,12.9,93.4,1.94,0.38,NA,93.5,0.04,61,726.8,MHK,1.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:48:36,Mohonk,2.042,12.88,93.3,1.08,0.26,NA,93.6,0.04,61,726.9,MHK,1.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:48:58,Mohonk,2.038,12.86,93.1,1,0.2,NA,93.7,0.04,61,726.8,MHK,2,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:49:19,Mohonk,2.038,12.85,93,0.99,0.22,NA,93.8,0.04,61,726.9,MHK,2.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:49:39,Mohonk,2.041,12.83,92.9,1.11,0.26,NA,93.9,0.04,61,726.9,MHK,2.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:50:04,Mohonk,2.046,12.81,92.8,0.92,0.28,NA,94,0.04,61,726.8,MHK,2.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:50:28,Mohonk,2.041,12.8,92.7,0.74,0.19,NA,96.5,0.04,63,726.8,MHK,3,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:50:49,Mohonk,2.044,12.8,92.7,1.1,0.25,NA,96.5,0.04,63,726.7,MHK,3.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:51:09,Mohonk,2.045,12.79,92.6,1.05,0.18,NA,96.6,0.04,63,726.8,MHK,3.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:51:32,Mohonk,2.044,12.79,92.6,1.64,0.37,NA,96.7,0.04,63,726.8,MHK,3.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:51:52,Mohonk,2.046,12.78,92.5,1.06,0.28,NA,96.7,0.04,63,726.8,MHK,4,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:52:12,Mohonk,2.05,12.77,92.5,0.39,0.45,NA,96.7,0.04,63,726.9,MHK,4.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:52:35,Mohonk,2.048,12.75,92.4,1.22,0.3,NA,96.7,0.04,63,726.8,MHK,4.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:52:56,Mohonk,2.05,12.74,92.2,1.13,0.32,NA,96.7,0.04,63,726.8,MHK,4.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:53:18,Mohonk,2.051,12.71,92,0.67,0.33,NA,96.7,0.04,63,726.8,MHK,5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:53:39,Mohonk,2.049,12.69,91.9,0.87,0.22,NA,96.7,0.04,63,726.7,MHK,5.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:54:00,Mohonk,2.052,12.67,91.7,2.41,0.29,NA,96.8,0.04,63,726.8,MHK,5.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:54:24,Mohonk,2.055,12.64,91.5,1.08,0.39,NA,96.8,0.04,63,726.8,MHK,5.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:54:47,Mohonk,2.054,12.61,91.4,1.36,0.4,NA,96.8,0.04,63,726.8,MHK,6,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:55:06,Mohonk,2.057,12.58,91.1,1.24,0.31,NA,97,0.05,63,726.7,MHK,6.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:55:31,Mohonk,2.06,12.55,90.9,1.19,0.31,NA,97.2,0.05,63,726.7,MHK,6.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:55:40,Mohonk,2.07,12.54,90.9,1.01,0.24,NA,97.2,0.05,63,726.7,MHK,6.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:55:52,Mohonk,2.09,12.51,90.7,0.82,0.27,NA,97.3,0.05,63,726.8,MHK,7,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:56:13,Mohonk,2.115,12.46,90.4,1,0.34,NA,97.2,0.05,63,726.7,MHK,7.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:56:33,Mohonk,2.157,12.4,90,0.89,0.18,NA,97.1,0.05,63,726.8,MHK,7.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:56:59,Mohonk,2.186,12.25,89,1.07,0.19,NA,97,0.05,63,726.7,MHK,7.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:57:08,Mohonk,2.218,12.19,88.7,0.88,0.16,NA,96.8,0.04,63,726.8,MHK,8,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:57:28,Mohonk,2.264,11.98,87.3,0.94,0.22,NA,96.7,0.04,63,726.7,MHK,8.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:57:52,Mohonk,2.397,11.7,85.6,0.57,0.13,NA,95.8,0.04,62,726.7,MHK,8.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:58:13,Mohonk,2.423,11.44,83.7,0.33,0.07,NA,95.7,0.04,62,726.7,MHK,8.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:58:41,Mohonk,2.482,11.23,82.3,0.4,0.11,NA,95.6,0.04,62,726.7,MHK,9,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:59:24,Mohonk,2.553,10.97,80.5,0.63,0.09,NA,95.3,0.04,62,726.7,MHK,9.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,11:59:52,Mohonk,2.649,10.81,79.6,0.54,0.16,NA,95.2,0.04,62,726.7,MHK,9.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:00:14,Mohonk,2.787,10.68,78.9,0.09,0.77,NA,95.7,0.04,62,726.8,MHK,9.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:00:38,Mohonk,2.834,10.55,78.1,0.7,0.18,NA,96.2,0.04,63,726.7,MHK,10,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:00:59,Mohonk,2.947,10.46,77.6,0.52,0.1,NA,95.8,0.04,62,726.7,MHK,10.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:01:20,Mohonk,2.996,10.37,77,0.98,0.2,NA,95.4,0.04,62,726.7,MHK,10.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:01:40,Mohonk,3.076,10.28,76.6,0.68,0.37,NA,95.2,0.04,62,726.7,MHK,10.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:02:03,Mohonk,3.16,10.16,75.8,0.56,0.1,NA,94.9,0.04,62,726.8,MHK,11,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:02:24,Mohonk,3.249,10,74.8,-0.11,0.12,NA,95,0.04,62,726.7,MHK,11.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:02:44,Mohonk,3.28,9.82,73.5,0.13,1.89,NA,95.2,0.04,62,726.7,MHK,11.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:03:05,Mohonk,3.312,9.63,72.1,0.63,1.12,NA,95.4,0.04,62,726.8,MHK,11.75,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:03:25,Mohonk,3.33,9.42,70.6,0.72,0.04,NA,95.7,0.04,62,726.7,MHK,12,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:03:47,Mohonk,3.346,9.17,68.7,0.56,0.13,NA,96.5,0.04,63,726.8,MHK,12.25,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:04:08,Mohonk,3.346,8.97,67.3,2.39,0.27,NA,96.7,0.05,63,726.7,MHK,12.5,NA,NA,NA,41.766,-74.158,379
2/4/2025,12:04:28,Mohonk,3.346,8.85,66.4,0.73,0.46,NA,96.8,0.05,63,726.7,MHK,12.75,NA,NA,NA,41.766,-74.158,379
