Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
11/25/2025,11:05:32,Mohonk,6.099,10.43,84,0.24,0.63,87.9,0.04,57,733.3,MHK,0,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:05:53,Mohonk,6.085,9.95,80.1,0.25,0.61,88.5,0.04,58,733.3,MHK,0.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:06:18,Mohonk,6.079,9.6,77.3,0.26,0.71,94.9,0.04,62,733.3,MHK,0.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:06:41,Mohonk,6.08,9.42,75.8,0.35,0.86,95.1,0.04,62,733.3,MHK,0.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:07:05,Mohonk,6.082,9.28,74.7,0.26,0.72,95.3,0.04,62,733.3,MHK,1,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:07:35,Mohonk,6.081,9.17,73.8,0.27,0.73,95.4,0.04,62,733.3,MHK,1.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:08:01,Mohonk,6.083,9.1,73.3,0.25,0.73,95.5,0.04,62,733.3,MHK,1.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:08:24,Mohonk,6.082,9.06,72.9,0.29,0.75,95.6,0.04,62,733.2,MHK,1.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:08:45,Mohonk,6.083,9.02,72.7,0.27,0.76,95.8,0.04,62,733.3,MHK,2,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:09:16,Mohonk,6.084,8.98,72.3,0.27,0.77,95.9,0.04,62,733.2,MHK,2.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:09:39,Mohonk,6.084,8.96,72.1,0.28,0.75,96,0.04,62,733.1,MHK,2.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:10:03,Mohonk,6.083,8.93,71.9,0.31,0.79,96.1,0.04,62,733.1,MHK,2.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:10:36,Mohonk,6.084,8.91,71.7,0.24,0.82,96.2,0.04,63,733.1,MHK,3,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:11:05,Mohonk,6.085,8.89,71.6,0.25,0.75,96.4,0.05,63,733,MHK,3.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:11:33,Mohonk,6.085,8.87,71.4,0.23,0.77,96.5,0.05,63,733,MHK,3.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:12:10,Mohonk,6.085,8.84,71.2,0.24,0.77,96.6,0.05,63,733,MHK,3.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:12:35,Mohonk,6.085,8.83,71.1,0.27,0.79,96.7,0.05,63,733,MHK,4,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:13:03,Mohonk,6.084,8.81,71,0.29,0.76,96.8,0.05,63,733.2,MHK,4.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:13:32,Mohonk,6.084,8.8,70.8,0.25,0.78,96.9,0.05,63,733.1,MHK,4.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:13:59,Mohonk,6.084,8.78,70.7,0.22,0.75,97,0.05,63,733.1,MHK,4.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:14:24,Mohonk,6.085,8.77,70.6,0.51,0.81,97.1,0.05,63,733.1,MHK,5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:15:00,Mohonk,6.084,8.75,70.5,0.26,0.78,97.1,0.05,63,733.1,MHK,5.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:15:23,Mohonk,6.085,8.74,70.4,0.27,0.78,97.2,0.05,63,733.2,MHK,5.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:15:50,Mohonk,6.086,8.72,70.2,0.28,0.75,97.3,0.05,63,733.2,MHK,5.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:16:16,Mohonk,6.086,8.7,70.1,0.27,0.78,97.3,0.05,63,733.2,MHK,6,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:16:46,Mohonk,6.085,8.69,70,0.29,0.81,97.4,0.05,63,733.1,MHK,6.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:17:12,Mohonk,6.085,8.68,69.9,0.31,0.79,97.5,0.05,63,733.2,MHK,6.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:17:37,Mohonk,6.086,8.67,69.9,0.22,0.77,97.6,0.05,63,733.3,MHK,6.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:18:02,Mohonk,6.086,8.67,69.8,0.23,0.74,97.7,0.05,63,733.2,MHK,7,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:18:27,Mohonk,6.086,8.66,69.7,0.27,0.74,97.7,0.05,64,733.2,MHK,7.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:19:03,Mohonk,6.087,8.65,69.7,0.3,0.76,97.8,0.05,64,733.3,MHK,7.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:19:37,Mohonk,6.087,8.64,69.6,0.32,0.74,97.8,0.05,64,733.3,MHK,7.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:20:04,Mohonk,6.087,8.63,69.5,0.28,0.74,97.9,0.05,64,733.3,MHK,8,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:20:28,Mohonk,6.087,8.63,69.5,0.25,0.77,97.9,0.05,64,733.3,MHK,8.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:20:54,Mohonk,6.087,8.62,69.4,0.33,0.82,97.9,0.05,64,733.2,MHK,8.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:21:22,Mohonk,6.086,8.62,69.4,0.33,0.77,98,0.05,64,733.2,MHK,8.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:21:54,Mohonk,6.086,8.61,69.4,0.32,0.79,98,0.05,64,733,MHK,9,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:22:21,Mohonk,6.086,8.61,69.3,0.26,0.81,98.1,0.05,64,733.1,MHK,9.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:22:47,Mohonk,6.088,8.6,69.3,0.47,0.9,98.1,0.05,64,733.1,MHK,9.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:23:16,Mohonk,6.086,8.59,69.2,0.21,0.7,98.2,0.05,64,733.1,MHK,9.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:23:47,Mohonk,6.087,8.59,69.1,0.29,0.8,98.2,0.05,64,733,MHK,10,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:24:12,Mohonk,6.087,8.58,69.1,0.27,0.76,98.2,0.05,64,733,MHK,10.25,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:24:35,Mohonk,6.09,8.58,69.1,0.28,0.76,98.2,0.05,64,733,MHK,10.5,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:25:01,Mohonk,6.088,8.58,69.1,0.22,0.72,98.3,0.05,64,733.1,MHK,10.75,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:25:25,Mohonk,6.086,8.57,69,0.21,0.73,98.3,0.05,64,733,MHK,11,NA,NA,NA,41.766,-74.158,379
11/25/2025,11:25:56,Mohonk,6.088,8.57,69,0.37,0.79,98.4,0.05,64,733,MHK,11.25,NA,NA,NA,41.766,-74.158,379
