Date,Time,Site_Name,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU_14C102008,specificConductivity_uSpcm,salinity_psu,tds_mgpL,barometerAirHandheld_mbars,lakeID,Depth_m,turbidity_Fnu,orp_MV,waterPressure_barA,latitude,longitude,altitude_m
1/13/2026,12:32:22,Mohonk,1.101,12.22,86.3,1.67,2.41,103.4,0.05,67,726.4,MHK,0,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:32:49,Mohonk,0.894,12.69,89,2.97,1.6,103.6,0.05,67,726.4,MHK,0.25,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:33:19,Mohonk,1.644,12.59,90.1,0.36,1.37,101.7,0.05,66,726.4,MHK,0.5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:33:44,Mohonk,2.074,12.29,89.1,1.03,1.01,100.3,0.05,65,726.3,MHK,0.75,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:34:15,Mohonk,2.134,12.02,87.2,0.99,1.08,100.2,0.05,65,726.2,MHK,1,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:34:37,Mohonk,2.147,11.9,86.4,0.96,1.05,100.3,0.05,65,726.3,MHK,1.25,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:34:59,Mohonk,2.147,11.83,85.9,1.24,1.08,100.3,0.05,65,726.2,MHK,1.5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:35:21,Mohonk,2.151,11.79,85.7,0.83,1.03,100.3,0.05,65,726.2,MHK,1.75,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:35:43,Mohonk,2.156,11.76,85.4,2.14,1.28,100.3,0.05,65,726.2,MHK,2,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:36:09,Mohonk,2.159,11.72,85.1,0.98,1.14,100.3,0.05,65,726.3,MHK,2.25,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:36:33,Mohonk,2.158,11.66,84.7,1.22,1.14,100.3,0.05,65,726.3,MHK,2.5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:36:58,Mohonk,2.156,11.58,84.1,0.73,1.04,100.4,0.05,65,726.3,MHK,2.75,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:37:21,Mohonk,2.151,11.52,83.6,0.87,1.12,100.5,0.05,65,726.3,MHK,3,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:37:43,Mohonk,2.155,11.46,83.3,0.89,1.03,100.5,0.05,65,726.4,MHK,3.25,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:38:04,Mohonk,2.157,11.42,82.9,0.75,1.05,100.5,0.05,65,726.3,MHK,3.5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:38:27,Mohonk,2.16,11.38,82.6,0.85,1.04,100.5,0.05,65,726.3,MHK,3.75,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:38:48,Mohonk,2.161,11.35,82.4,0.72,0.99,100.6,0.05,65,726.1,MHK,4,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:39:12,Mohonk,2.161,11.29,82,1.16,1.22,100.7,0.05,65,726.2,MHK,4.25,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:39:37,Mohonk,2.167,11.17,81.1,1.72,1.22,100.7,0.05,65,726.1,MHK,4.5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:40:00,Mohonk,2.174,11.05,80.3,0.92,1.08,100.6,0.05,65,726.1,MHK,4.75,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:40:21,Mohonk,2.178,10.94,79.5,0.6,1.45,100.5,0.05,65,726.1,MHK,5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:40:42,Mohonk,2.179,10.86,78.9,1.96,1.35,100.6,0.05,65,726.1,MHK,5.25,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:41:05,Mohonk,2.181,10.79,78.4,0.65,1.25,100.6,0.05,65,726,MHK,5.5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:41:43,Mohonk,2.184,10.75,78.1,0.78,1.36,101.3,0.05,66,726.1,MHK,5.75,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:42:05,Mohonk,2.188,10.73,78,1.39,1.48,101.2,0.05,66,726,MHK,6,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:42:29,Mohonk,2.188,10.73,78,0.35,1.31,101.8,0.05,66,726,MHK,6.25,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:42:49,Mohonk,2.192,10.74,78.1,0.87,1.45,102.3,0.05,66,726,MHK,6.5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:43:15,Mohonk,2.2,10.76,78.3,0.4,1.26,103,0.05,67,726,MHK,6.75,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:43:36,Mohonk,2.215,10.8,78.6,0.72,1.08,104.2,0.05,68,725.9,MHK,7,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:44:00,Mohonk,2.216,10.84,78.9,1.23,1.56,104.4,0.05,68,725.9,MHK,7.25,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:44:23,Mohonk,2.223,10.86,79,1.1,1.08,104.6,0.05,68,725.9,MHK,7.5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:44:46,Mohonk,2.231,10.88,79.2,1.18,1.01,105.3,0.05,68,725.9,MHK,7.75,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:45:07,Mohonk,2.237,10.89,79.3,0.6,1.04,106.3,0.05,69,725.9,MHK,8,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:45:31,Mohonk,2.242,10.89,79.3,0.87,1.04,108.3,0.05,70,725.9,MHK,8.25,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:45:54,Mohonk,2.246,10.87,79.2,0.97,1,109.3,0.05,71,725.9,MHK,8.5,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:46:17,Mohonk,2.258,10.84,78.9,0.76,0.97,109.4,0.05,71,725.9,MHK,8.75,NA,NA,NA,41.766,-74.158,379
1/13/2026,12:46:22,Mohonk,2.264,10.83,78.9,0.63,1.02,109.4,0.05,71,725.9,MHK,9,NA,NA,NA,41.766,-74.158,379
