sample_no,Depth_m,collect_date,Temp_C_DOProbe,DO_mgpL,DO_Sat_Percent
51,0,10/30/2024,13.5,9.15,90.7
51,1,10/30/2024,12.8,9.28,90.7
51,2,10/30/2024,12.7,9.3,90.7
51,3,10/30/2024,12.5,9.33,90.6
51,4,10/30/2024,12.5,9.31,90.3
51,5,10/30/2024,12.4,9.3,90.2
51,6,10/30/2024,12.4,9.28,89.8
51,7,10/30/2024,12.3,9.29,89.7
51,8,10/30/2024,12.2,8.89,85.7
51,9,10/30/2024,9.4,1.35,12.2
51,10,10/30/2024,8.3,0.32,2.8
51,11,10/30/2024,7.5,0.27,2.4
